id,data,moeda_origem,moeda_destino,taxa_cambio
2414,2024-02-07,5,1,5.433878
2415,2024-02-07,9,1,0.762239
2416,2024-02-07,10,6,0.007918
2417,2024-02-07,15,1,0.006583
2418,2024-02-07,18,1,1.484844
2419,2024-02-08,6,1,5.001945
2420,2024-02-08,5,1,5.443768
2421,2024-02-08,9,1,0.763871
2422,2024-02-08,10,6,0.007934
2423,2024-02-08,15,1,0.006585
2424,2024-02-08,18,1,1.482236
2425,2024-02-09,6,1,5.003713
2426,2024-02-09,5,1,5.454136
2427,2024-02-09,9,1,0.765503
2428,2024-02-09,10,6,0.00795
2429,2024-02-09,15,1,0.006586
2430,2024-02-09,18,1,1.479395
2431,2024-02-10,6,1,5.006124
2432,2024-02-10,5,1,5.46495
2433,2024-02-10,9,1,0.767129
2434,2024-02-10,10,6,0.007964
2435,2024-02-10,15,1,0.006585
2436,2024-02-10,18,1,1.476329
2437,2024-02-11,6,1,5.009169
2438,2024-02-11,5,1,5.476176
2439,2024-02-11,9,1,0.768745
2440,2024-02-11,10,6,0.007978
2441,2024-02-11,15,1,0.006584
2442,2024-02-11,18,1,1.473049
2443,2024-02-12,6,1,5.012838
2444,2024-02-12,5,1,5.48778
2445,2024-02-12,9,1,0.770345
2446,2024-02-12,10,6,0.00799
2447,2024-02-12,15,1,0.006581
2448,2024-02-12,18,1,1.469563
2449,2024-02-13,6,1,5.017117
2450,2024-02-13,5,1,5.499725
2451,2024-02-13,9,1,0.771925
2452,2024-02-13,10,6,0.008002
2453,2024-02-13,15,1,0.006577
2454,2024-02-13,18,1,1.465884
2455,2024-02-14,6,1,5.021993
2456,2024-02-14,5,1,5.511975
2457,2024-02-14,9,1,0.773478
2458,2024-02-14,10,6,0.008013
2459,2024-02-14,15,1,0.006572
2460,2024-02-14,18,1,1.462022
2461,2024-02-15,6,1,5.027448
2462,2024-02-15,5,1,5.524491
2463,2024-02-15,9,1,0.775002
2464,2024-02-15,10,6,0.008022
2465,2024-02-15,15,1,0.006565
2466,2024-02-15,18,1,1.457989
2467,2024-02-16,6,1,5.033464
2468,2024-02-16,5,1,5.537234
2469,2024-02-16,9,1,0.776489
2470,2024-02-16,10,6,0.00803
2471,2024-02-16,15,1,0.006558
2472,2024-02-16,18,1,1.453798
2473,2024-02-17,6,1,5.040022
2474,2024-02-17,5,1,5.550164
2475,2024-02-17,9,1,0.777937
2476,2024-02-17,10,6,0.008037
2477,2024-02-17,15,1,0.006549
2478,2024-02-17,18,1,1.449464
2479,2024-02-18,6,1,5.047098
2480,2024-02-18,5,1,5.563242
2481,2024-02-18,9,1,0.779339
2482,2024-02-18,10,6,0.008043
2483,2024-02-18,15,1,0.006539
2484,2024-02-18,18,1,1.444999
2485,2024-02-19,6,1,5.054669
2486,2024-02-19,5,1,5.576425
2487,2024-02-19,9,1,0.780692
2488,2024-02-19,10,6,0.008048
2489,2024-02-19,15,1,0.006528
2490,2024-02-19,18,1,1.440418
2491,2024-02-20,6,1,5.06271
2492,2024-02-20,5,1,5.589673
2493,2024-02-20,9,1,0.781992
2494,2024-02-20,10,6,0.008052
2495,2024-02-20,15,1,0.006516
2496,2024-02-20,18,1,1.435736
2497,2024-02-21,6,1,5.071193
2498,2024-02-21,5,1,5.602944
2499,2024-02-21,9,1,0.783234
2500,2024-02-21,10,6,0.008054
2501,2024-02-21,15,1,0.006503
2502,2024-02-21,18,1,1.430967
2503,2024-02-22,6,1,5.080091
2504,2024-02-22,5,1,5.616197
2505,2024-02-22,9,1,0.784414
2506,2024-02-22,10,6,0.008055
2507,2024-02-22,15,1,0.006488
2508,2024-02-22,18,1,1.426129
2509,2024-02-23,6,1,5.089373
2510,2024-02-23,5,1,5.62939
2511,2024-02-23,9,1,0.785529
2512,2024-02-23,10,6,0.008055
2513,2024-02-23,15,1,0.006473
2514,2024-02-23,18,1,1.421236
2515,2024-02-24,6,1,5.099009
2516,2024-02-24,5,1,5.642482
2517,2024-02-24,9,1,0.786575
2518,2024-02-24,10,6,0.008053
2519,2024-02-24,15,1,0.006457
2520,2024-02-24,18,1,1.416305
2521,2024-02-25,6,1,5.108966
2522,2024-02-25,5,1,5.655433
2523,2024-02-25,9,1,0.787549
2524,2024-02-25,10,6,0.00805
2525,2024-02-25,15,1,0.00644
2526,2024-02-25,18,1,1.411351
2527,2024-02-26,6,1,5.119211
2528,2024-02-26,5,1,5.668201
2529,2024-02-26,9,1,0.788448
2530,2024-02-26,10,6,0.008046
2531,2024-02-26,15,1,0.006422
2532,2024-02-26,18,1,1.406392
2533,2024-02-27,6,1,5.129711
2534,2024-02-27,5,1,5.680748
2535,2024-02-27,9,1,0.789269
2536,2024-02-27,10,6,0.008041
2537,2024-02-27,15,1,0.006403
2538,2024-02-27,18,1,1.401443
2539,2024-02-28,6,1,5.140431
2540,2024-02-28,5,1,5.693034
2541,2024-02-28,9,1,0.790009
2542,2024-02-28,10,6,0.008035
2543,2024-02-28,15,1,0.006384
2544,2024-02-28,18,1,1.39652
2545,2024-02-29,6,1,5.151334
2546,2024-02-29,5,1,5.705022
2547,2024-02-29,9,1,0.790666
2548,2024-02-29,10,6,0.008027
2549,2024-02-29,15,1,0.006364
2550,2024-02-29,18,1,1.391642
2551,2024-03-01,6,1,5.162385
2552,2024-03-01,5,1,5.716674
2553,2024-03-01,9,1,0.791239
2554,2024-03-01,10,6,0.008018
2555,2024-03-01,15,1,0.006343
2556,2024-03-01,18,1,1.386822
2557,2024-03-02,6,1,5.173548
2558,2024-03-02,5,1,5.727955
2559,2024-03-02,9,1,0.791725
2560,2024-03-02,10,6,0.008008
2561,2024-03-02,15,1,0.006322
2562,2024-03-02,18,1,1.382079
2563,2024-03-03,6,1,5.184786
2564,2024-03-03,5,1,5.73883
2565,2024-03-03,9,1,0.792123
2566,2024-03-03,10,6,0.007997
2567,2024-03-03,15,1,0.0063
2568,2024-03-03,18,1,1.377426
2569,2024-03-04,6,1,5.196061
2570,2024-03-04,5,1,5.749266
2571,2024-03-04,9,1,0.792432
2572,2024-03-04,10,6,0.007984
2573,2024-03-04,15,1,0.006278
2574,2024-03-04,18,1,1.372881
2575,2024-03-05,6,1,5.207337
2576,2024-03-05,5,1,5.759232
2577,2024-03-05,9,1,0.792651
2578,2024-03-05,10,6,0.007971
2579,2024-03-05,15,1,0.006255
2580,2024-03-05,18,1,1.368458
2581,2024-03-06,6,1,5.218578
2582,2024-03-06,5,1,5.768697
2583,2024-03-06,9,1,0.792779
2584,2024-03-06,10,6,0.007956
2585,2024-03-06,15,1,0.006232
2586,2024-03-06,18,1,1.364173
2587,2024-03-07,6,1,5.229745
2588,2024-03-07,5,1,5.777634
2589,2024-03-07,9,1,0.792817
2590,2024-03-07,10,6,0.007941
2591,2024-03-07,15,1,0.006209
2592,2024-03-07,18,1,1.360038
2593,2024-03-08,6,1,5.240803
2594,2024-03-08,5,1,5.786015
2595,2024-03-08,9,1,0.792764
2596,2024-03-08,10,6,0.007925
2597,2024-03-08,15,1,0.006186
2598,2024-03-08,18,1,1.35607
2599,2024-03-09,6,1,5.251716
2600,2024-03-09,5,1,5.793817
2601,2024-03-09,9,1,0.792621
2602,2024-03-09,10,6,0.007907
2603,2024-03-09,15,1,0.006163
2604,2024-03-09,18,1,1.35228
2605,2024-03-10,6,1,5.262448
2606,2024-03-10,5,1,5.801016
2607,2024-03-10,9,1,0.792389
2608,2024-03-10,10,6,0.007889
2609,2024-03-10,15,1,0.00614
2610,2024-03-10,18,1,1.348682
2611,2024-03-11,6,1,5.272966
2612,2024-03-11,5,1,5.807593
2613,2024-03-11,9,1,0.792068
2614,2024-03-11,10,6,0.007871
2615,2024-03-11,15,1,0.006117
2616,2024-03-11,18,1,1.345288
2617,2024-03-12,6,1,5.283234
2618,2024-03-12,5,1,5.813529
2619,2024-03-12,9,1,0.791659
2620,2024-03-12,10,6,0.007851
2621,2024-03-12,15,1,0.006094
2622,2024-03-12,18,1,1.342109
2623,2024-03-13,6,1,5.293221
2624,2024-03-13,5,1,5.818809
2625,2024-03-13,9,1,0.791165
2626,2024-03-13,10,6,0.007831
2627,2024-03-13,15,1,0.006072
2628,2024-03-13,18,1,1.339157
2629,2024-03-14,6,1,5.302894
2630,2024-03-14,5,1,5.823417
2631,2024-03-14,9,1,0.790587
2632,2024-03-14,10,6,0.00781
2633,2024-03-14,15,1,0.006049
2634,2024-03-14,18,1,1.336441
2635,2024-03-15,6,1,5.312223
2636,2024-03-15,5,1,5.827342
2637,2024-03-15,9,1,0.789926
2638,2024-03-15,10,6,0.007789
2639,2024-03-15,15,1,0.006027
2640,2024-03-15,18,1,1.333972
2641,2024-03-16,6,1,5.321178
2642,2024-03-16,5,1,5.830576
2643,2024-03-16,9,1,0.789187
2644,2024-03-16,10,6,0.007767
2645,2024-03-16,15,1,0.006006
2646,2024-03-16,18,1,1.331756
2647,2024-03-17,6,1,5.329731
2648,2024-03-17,5,1,5.833111
2649,2024-03-17,9,1,0.78837
2650,2024-03-17,10,6,0.007745
2651,2024-03-17,15,1,0.005985
2652,2024-03-17,18,1,1.329803
2653,2024-03-18,6,1,5.337855
2654,2024-03-18,5,1,5.834943
2655,2024-03-18,9,1,0.78748
2656,2024-03-18,10,6,0.007722
2657,2024-03-18,15,1,0.005964
2658,2024-03-18,18,1,1.328118
2659,2024-03-19,6,1,5.345527
2660,2024-03-19,5,1,5.83607
2661,2024-03-19,9,1,0.786518
2662,2024-03-19,10,6,0.0077
2663,2024-03-19,15,1,0.005944
2664,2024-03-19,18,1,1.326708
2665,2024-03-20,6,1,5.352721
2666,2024-03-20,5,1,5.836491
2667,2024-03-20,9,1,0.785489
2668,2024-03-20,10,6,0.007677
2669,2024-03-20,15,1,0.005925
2670,2024-03-20,18,1,1.325579
2671,2024-03-21,6,1,5.359416
2672,2024-03-21,5,1,5.83621
2673,2024-03-21,9,1,0.784397
2674,2024-03-21,10,6,0.007654
2675,2024-03-21,15,1,0.005907
2676,2024-03-21,18,1,1.324733
2677,2024-03-22,6,1,5.365593
2678,2024-03-22,5,1,5.835232
2679,2024-03-22,9,1,0.783244
2680,2024-03-22,10,6,0.007631
2681,2024-03-22,15,1,0.005889
2682,2024-03-22,18,1,1.324174
2683,2024-03-23,6,1,5.371234
2684,2024-03-23,5,1,5.833564
2685,2024-03-23,9,1,0.782035
2686,2024-03-23,10,6,0.007608
2687,2024-03-23,15,1,0.005873
2688,2024-03-23,18,1,1.323904
2689,2024-03-24,6,1,5.376321
2690,2024-03-24,5,1,5.831216
2691,2024-03-24,9,1,0.780774
2692,2024-03-24,10,6,0.007585
2693,2024-03-24,15,1,0.005857
2694,2024-03-24,18,1,1.323925
2695,2024-03-25,6,1,5.380841
2696,2024-03-25,5,1,5.8282
2697,2024-03-25,9,1,0.779466
2698,2024-03-25,10,6,0.007563
2699,2024-03-25,15,1,0.005842
2700,2024-03-25,18,1,1.324237
2701,2024-03-26,6,1,5.384782
2702,2024-03-26,5,1,5.82453
2703,2024-03-26,9,1,0.778114
2704,2024-03-26,10,6,0.00754
2705,2024-03-26,15,1,0.005829
2706,2024-03-26,18,1,1.324839
2707,2024-03-27,6,1,5.388134
2708,2024-03-27,5,1,5.820223
2709,2024-03-27,9,1,0.776724
2710,2024-03-27,10,6,0.007518
2711,2024-03-27,15,1,0.005816
2712,2024-03-27,18,1,1.325729
2713,2024-03-28,6,1,5.390888
2714,2024-03-28,5,1,5.815297
2715,2024-03-28,9,1,0.775301
2716,2024-03-28,10,6,0.007497
2717,2024-03-28,15,1,0.005804
2718,2024-03-28,18,1,1.326906
2719,2024-03-29,6,1,5.393039
2720,2024-03-29,5,1,5.809774
2721,2024-03-29,9,1,0.773848
2722,2024-03-29,10,6,0.007475
2723,2024-03-29,15,1,0.005794
2724,2024-03-29,18,1,1.328365
2725,2024-03-30,6,1,5.394582
2726,2024-03-30,5,1,5.803675
2727,2024-03-30,9,1,0.772372
2728,2024-03-30,10,6,0.007455
2729,2024-03-30,15,1,0.005785
2730,2024-03-30,18,1,1.330101
2731,2024-03-31,6,1,5.395517
2732,2024-03-31,5,1,5.797027
2733,2024-03-31,9,1,0.770877
2734,2024-03-31,10,6,0.007435
2735,2024-03-31,15,1,0.005776
2736,2024-03-31,18,1,1.33211
2737,2024-04-01,6,1,5.395843
2738,2024-04-01,5,1,5.789854
2739,2024-04-01,9,1,0.769367
2740,2024-04-01,10,6,0.007415
2741,2024-04-01,15,1,0.00577
2742,2024-04-01,18,1,1.334385
2743,2024-04-02,6,1,5.395564
2744,2024-04-02,5,1,5.782186
2745,2024-04-02,9,1,0.767849
2746,2024-04-02,10,6,0.007397
2747,2024-04-02,15,1,0.005764
2748,2024-04-02,18,1,1.33692
2749,2024-04-03,6,1,5.394683
2750,2024-04-03,5,1,5.774053
2751,2024-04-03,9,1,0.766328
2752,2024-04-03,10,6,0.007379
2753,2024-04-03,15,1,0.005759
2754,2024-04-03,18,1,1.339705
2755,2024-04-04,6,1,5.393208
2756,2024-04-04,5,1,5.765486
2757,2024-04-04,9,1,0.764808
2758,2024-04-04,10,6,0.007362
2759,2024-04-04,15,1,0.005756
2760,2024-04-04,18,1,1.342732
2761,2024-04-05,6,1,5.391148
2762,2024-04-05,5,1,5.756517
2763,2024-04-05,9,1,0.763294
2764,2024-04-05,10,6,0.007345
2765,2024-04-05,15,1,0.005754
2766,2024-04-05,18,1,1.345992
2767,2024-04-06,6,1,5.388513
2768,2024-04-06,5,1,5.747181
2769,2024-04-06,9,1,0.761792
2770,2024-04-06,10,6,0.00733
2771,2024-04-06,15,1,0.005754
2772,2024-04-06,18,1,1.349473
2773,2024-04-07,6,1,5.385318
2774,2024-04-07,5,1,5.737514
2775,2024-04-07,9,1,0.760307
2776,2024-04-07,10,6,0.007316
2777,2024-04-07,15,1,0.005754
2778,2024-04-07,18,1,1.353165
2779,2024-04-08,6,1,5.381576
2780,2024-04-08,5,1,5.727552
2781,2024-04-08,9,1,0.758843
2782,2024-04-08,10,6,0.007303
2783,2024-04-08,15,1,0.005756
2784,2024-04-08,18,1,1.357056
2785,2024-04-09,6,1,5.377304
2786,2024-04-09,5,1,5.717332
2787,2024-04-09,9,1,0.757405
2788,2024-04-09,10,6,0.00729
2789,2024-04-09,15,1,0.005759
2790,2024-04-09,18,1,1.361134
2791,2024-04-10,6,1,5.372523
2792,2024-04-10,5,1,5.706892
2793,2024-04-10,9,1,0.755999
2794,2024-04-10,10,6,0.007279
2795,2024-04-10,15,1,0.005764
2796,2024-04-10,18,1,1.365385
2797,2024-04-11,6,1,5.367251
2798,2024-04-11,5,1,5.696272
2799,2024-04-11,9,1,0.754628
2800,2024-04-11,10,6,0.007269
2801,2024-04-11,15,1,0.005769
2802,2024-04-11,18,1,1.369795
2803,2024-04-12,6,1,5.361511
2804,2024-04-12,5,1,5.685511
2805,2024-04-12,9,1,0.753298
2806,2024-04-12,10,6,0.00726
2807,2024-04-12,15,1,0.005776
2808,2024-04-12,18,1,1.37435
2809,2024-04-13,6,1,5.355327
2810,2024-04-13,5,1,5.674649
2811,2024-04-13,9,1,0.752012
2812,2024-04-13,10,6,0.007253
2813,2024-04-13,15,1,0.005784
2814,2024-04-13,18,1,1.379037
2815,2024-04-14,6,1,5.348725
2816,2024-04-14,5,1,5.663725
2817,2024-04-14,9,1,0.750775
2818,2024-04-14,10,6,0.007246
2819,2024-04-14,15,1,0.005793
2820,2024-04-14,18,1,1.383839
2821,2024-04-15,6,1,5.341732
2822,2024-04-15,5,1,5.65278
2823,2024-04-15,9,1,0.749591
2824,2024-04-15,10,6,0.007241
2825,2024-04-15,15,1,0.005803
2826,2024-04-15,18,1,1.388741
2827,2024-04-16,6,1,5.334375
2828,2024-04-16,5,1,5.641855
2829,2024-04-16,9,1,0.748463
2830,2024-04-16,10,6,0.007237
2831,2024-04-16,15,1,0.005814
2832,2024-04-16,18,1,1.393727
2833,2024-04-17,6,1,5.326684
2834,2024-04-17,5,1,5.630989
2835,2024-04-17,9,1,0.747396
2836,2024-04-17,10,6,0.007234
2837,2024-04-17,15,1,0.005826
2838,2024-04-17,18,1,1.398782
2839,2024-04-18,6,1,5.31869
2840,2024-04-18,5,1,5.620222
2841,2024-04-18,9,1,0.746392
2842,2024-04-18,10,6,0.007232
2843,2024-04-18,15,1,0.00584
2844,2024-04-18,18,1,1.403888
2845,2024-04-19,6,1,5.310424
2846,2024-04-19,5,1,5.609594
2847,2024-04-19,9,1,0.745455
2848,2024-04-19,10,6,0.007232
2849,2024-04-19,15,1,0.005854
2850,2024-04-19,18,1,1.40903
2851,2024-04-20,6,1,5.30192
2852,2024-04-20,5,1,5.599142
2853,2024-04-20,9,1,0.744587
2854,2024-04-20,10,6,0.007232
2855,2024-04-20,15,1,0.005869
2856,2024-04-20,18,1,1.414192
2857,2024-04-21,6,1,5.293211
2858,2024-04-21,5,1,5.588906
2859,2024-04-21,9,1,0.743792
2860,2024-04-21,10,6,0.007234
2861,2024-04-21,15,1,0.005884
2862,2024-04-21,18,1,1.419356
2863,2024-04-22,6,1,5.28433
2864,2024-04-22,5,1,5.578923
2865,2024-04-22,9,1,0.743071
2866,2024-04-22,10,6,0.007238
2867,2024-04-22,15,1,0.005901
2868,2024-04-22,18,1,1.424506
2869,2024-04-23,6,1,5.275313
2870,2024-04-23,5,1,5.569228
2871,2024-04-23,9,1,0.742427
2872,2024-04-23,10,6,0.007242
2873,2024-04-23,15,1,0.005918
2874,2024-04-23,18,1,1.429626
2875,2024-04-24,6,1,5.266195
2876,2024-04-24,5,1,5.559857
2877,2024-04-24,9,1,0.741861
2878,2024-04-24,10,6,0.007247
2879,2024-04-24,15,1,0.005936
2880,2024-04-24,18,1,1.4347
2881,2024-04-25,6,1,5.257012
2882,2024-04-25,5,1,5.550843
2883,2024-04-25,9,1,0.741376
2884,2024-04-25,10,6,0.007254
2885,2024-04-25,15,1,0.005955
2886,2024-04-25,18,1,1.439711
2887,2024-04-26,6,1,5.247799
2888,2024-04-26,5,1,5.54222
2889,2024-04-26,9,1,0.740972
2890,2024-04-26,10,6,0.007262
2891,2024-04-26,15,1,0.005974
2892,2024-04-26,18,1,1.444643
2893,2024-04-27,6,1,5.238592
2894,2024-04-27,5,1,5.534018
2895,2024-04-27,9,1,0.74065
2896,2024-04-27,10,6,0.00727
2897,2024-04-27,15,1,0.005993
2898,2024-04-27,18,1,1.449481
2899,2024-04-28,6,1,5.229427
2900,2024-04-28,5,1,5.526268
2901,2024-04-28,9,1,0.740412
2902,2024-04-28,10,6,0.00728
2903,2024-04-28,15,1,0.006013
2904,2024-04-28,18,1,1.45421
2905,2024-04-29,6,1,5.220339
2906,2024-04-29,5,1,5.518996
2907,2024-04-29,9,1,0.740257
2908,2024-04-29,10,6,0.007291
2909,2024-04-29,15,1,0.006033
2910,2024-04-29,18,1,1.458814
2911,2024-04-30,6,1,5.211365
2912,2024-04-30,5,1,5.512229
2913,2024-04-30,9,1,0.740186
2914,2024-04-30,10,6,0.007302
2915,2024-04-30,15,1,0.006053
2916,2024-04-30,18,1,1.46328
2917,2024-05-01,6,1,5.202539
2918,2024-05-01,5,1,5.505992
2919,2024-05-01,9,1,0.740198
2920,2024-05-01,10,6,0.007315
2921,2024-05-01,15,1,0.006074
2922,2024-05-01,18,1,1.467594
2923,2024-05-02,6,1,5.193895
2924,2024-05-02,5,1,5.500306
2925,2024-05-02,9,1,0.740293
2926,2024-05-02,10,6,0.007328
2927,2024-05-02,15,1,0.006094
2928,2024-05-02,18,1,1.471742
2929,2024-05-03,6,1,5.185468
2930,2024-05-03,5,1,5.495192
2931,2024-05-03,9,1,0.74047
2932,2024-05-03,10,6,0.007342
2933,2024-05-03,15,1,0.006115
2934,2024-05-03,18,1,1.475711
2935,2024-05-04,6,1,5.177289
2936,2024-05-04,5,1,5.490669
2937,2024-05-04,9,1,0.740728
2938,2024-05-04,10,6,0.007357
2939,2024-05-04,15,1,0.006135
2940,2024-05-04,18,1,1.47949
2941,2024-05-05,6,1,5.169392
2942,2024-05-05,5,1,5.486752
2943,2024-05-05,9,1,0.741066
2944,2024-05-05,10,6,0.007373
2945,2024-05-05,15,1,0.006156
2946,2024-05-05,18,1,1.483067
2947,2024-05-06,6,1,5.161808
2948,2024-05-06,5,1,5.483456
2949,2024-05-06,9,1,0.741482
2950,2024-05-06,10,6,0.007389
2951,2024-05-06,15,1,0.006176
2952,2024-05-06,18,1,1.486431
2953,2024-05-07,6,1,5.154566
2954,2024-05-07,5,1,5.480792
2955,2024-05-07,9,1,0.741974
2956,2024-05-07,10,6,0.007406
2957,2024-05-07,15,1,0.006196
2958,2024-05-07,18,1,1.489573
2959,2024-05-08,6,1,5.147695
2960,2024-05-08,5,1,5.478769
2961,2024-05-08,9,1,0.74254
2962,2024-05-08,10,6,0.007423
2963,2024-05-08,15,1,0.006216
2964,2024-05-08,18,1,1.492482
2965,2024-05-09,6,1,5.141222
2966,2024-05-09,5,1,5.477395
2967,2024-05-09,9,1,0.743178
2968,2024-05-09,10,6,0.00744
2969,2024-05-09,15,1,0.006235
2970,2024-05-09,18,1,1.495152
2971,2024-05-10,6,1,5.135174
2972,2024-05-10,5,1,5.476674
2973,2024-05-10,9,1,0.743884
2974,2024-05-10,10,6,0.007458
2975,2024-05-10,15,1,0.006254
2976,2024-05-10,18,1,1.497574
2977,2024-05-11,6,1,5.129575
2978,2024-05-11,5,1,5.476608
2979,2024-05-11,9,1,0.744656
2980,2024-05-11,10,6,0.007476
2981,2024-05-11,15,1,0.006272
2982,2024-05-11,18,1,1.499741
2983,2024-05-12,6,1,5.124448
2984,2024-05-12,5,1,5.477199
2985,2024-05-12,9,1,0.74549
2986,2024-05-12,10,6,0.007495
2987,2024-05-12,15,1,0.00629
2988,2024-05-12,18,1,1.501649
2989,2024-05-13,6,1,5.119814
2990,2024-05-13,5,1,5.478442
2991,2024-05-13,9,1,0.746384
2992,2024-05-13,10,6,0.007513
2993,2024-05-13,15,1,0.006307
2994,2024-05-13,18,1,1.503292
2995,2024-05-14,6,1,5.115693
2996,2024-05-14,5,1,5.480333
2997,2024-05-14,9,1,0.747333
2998,2024-05-14,10,6,0.007532
2999,2024-05-14,15,1,0.006324
3000,2024-05-14,18,1,1.504666
3001,2024-05-15,6,1,5.112101
3002,2024-05-15,5,1,5.482866
3003,2024-05-15,9,1,0.748334
3004,2024-05-15,10,6,0.007551
3005,2024-05-15,15,1,0.006339
3006,2024-05-15,18,1,1.505768
3007,2024-05-16,6,1,5.109056
3008,2024-05-16,5,1,5.486031
3009,2024-05-16,9,1,0.749383
3010,2024-05-16,10,6,0.007569
3011,2024-05-16,15,1,0.006354
3012,2024-05-16,18,1,1.506596
3013,2024-05-17,6,1,5.10657
3014,2024-05-17,5,1,5.489815
3015,2024-05-17,9,1,0.750476
3016,2024-05-17,10,6,0.007587
3017,2024-05-17,15,1,0.006368
3018,2024-05-17,18,1,1.50715
3019,2024-05-18,6,1,5.104656
3020,2024-05-18,5,1,5.494206
3021,2024-05-18,9,1,0.751607
3022,2024-05-18,10,6,0.007606
3023,2024-05-18,15,1,0.006381
3024,2024-05-18,18,1,1.507428
3025,2024-05-19,6,1,5.103323
3026,2024-05-19,5,1,5.499187
3027,2024-05-19,9,1,0.752774
3028,2024-05-19,10,6,0.007624
3029,2024-05-19,15,1,0.006393
3030,2024-05-19,18,1,1.507433
3031,2024-05-20,6,1,5.10258
3032,2024-05-20,5,1,5.504739
3033,2024-05-20,9,1,0.753971
3034,2024-05-20,10,6,0.007641
3035,2024-05-20,15,1,0.006405
3036,2024-05-20,18,1,1.507165
3037,2024-05-21,6,1,5.10243
3038,2024-05-21,5,1,5.510843
3039,2024-05-21,9,1,0.755193
3040,2024-05-21,10,6,0.007658
3041,2024-05-21,15,1,0.006415
3042,2024-05-21,18,1,1.506627
3043,2024-05-22,6,1,5.102879
3044,2024-05-22,5,1,5.517475
3045,2024-05-22,9,1,0.756436
3046,2024-05-22,10,6,0.007675
3047,2024-05-22,15,1,0.006424
3048,2024-05-22,18,1,1.505824
3049,2024-05-23,6,1,5.103927
3050,2024-05-23,5,1,5.524612
3051,2024-05-23,9,1,0.757695
3052,2024-05-23,10,6,0.007691
3053,2024-05-23,15,1,0.006432
3054,2024-05-23,18,1,1.504759
3055,2024-05-24,6,1,5.105574
3056,2024-05-24,5,1,5.532227
3057,2024-05-24,9,1,0.758965
3058,2024-05-24,10,6,0.007707
3059,2024-05-24,15,1,0.006439
3060,2024-05-24,18,1,1.503438
3061,2024-05-25,6,1,5.107816
3062,2024-05-25,5,1,5.540293
3063,2024-05-25,9,1,0.76024
3064,2024-05-25,10,6,0.007722
3065,2024-05-25,15,1,0.006445
3066,2024-05-25,18,1,1.501868
3067,2024-05-26,6,1,5.110648
3068,2024-05-26,5,1,5.548779
3069,2024-05-26,9,1,0.761517
3070,2024-05-26,10,6,0.007736
3071,2024-05-26,15,1,0.006449
3072,2024-05-26,18,1,1.500055
3073,2024-05-27,6,1,5.114064
3074,2024-05-27,5,1,5.557655
3075,2024-05-27,9,1,0.76279
3076,2024-05-27,10,6,0.007749
3077,2024-05-27,15,1,0.006453
3078,2024-05-27,18,1,1.498008
3079,2024-05-28,6,1,5.118054
3080,2024-05-28,5,1,5.566888
3081,2024-05-28,9,1,0.764054
3082,2024-05-28,10,6,0.007762
3083,2024-05-28,15,1,0.006455
3084,2024-05-28,18,1,1.495736
3085,2024-05-29,6,1,5.122607
3086,2024-05-29,5,1,5.576444
3087,2024-05-29,9,1,0.765304
3088,2024-05-29,10,6,0.007774
3089,2024-05-29,15,1,0.006456
3090,2024-05-29,18,1,1.493249
3091,2024-05-30,6,1,5.127709
3092,2024-05-30,5,1,5.586289
3093,2024-05-30,9,1,0.766536
3094,2024-05-30,10,6,0.007784
3095,2024-05-30,15,1,0.006456
3096,2024-05-30,18,1,1.490556
3097,2024-05-31,6,1,5.133345
3098,2024-05-31,5,1,5.596384
3099,2024-05-31,9,1,0.767744
3100,2024-05-31,10,6,0.007794
3101,2024-05-31,15,1,0.006455
3102,2024-05-31,18,1,1.487669
3103,2024-06-01,6,1,5.139498
3104,2024-06-01,5,1,5.606695
3105,2024-06-01,9,1,0.768923
3106,2024-06-01,10,6,0.007803
3107,2024-06-01,15,1,0.006453
3108,2024-06-01,18,1,1.484599
3109,2024-06-02,6,1,5.146148
3110,2024-06-02,5,1,5.617182
3111,2024-06-02,9,1,0.77007
3112,2024-06-02,10,6,0.007811
3113,2024-06-02,15,1,0.00645
3114,2024-06-02,18,1,1.48136
3115,2024-06-03,6,1,5.153275
3116,2024-06-03,5,1,5.627807
3117,2024-06-03,9,1,0.771179
3118,2024-06-03,10,6,0.007818
3119,2024-06-03,15,1,0.006445
3120,2024-06-03,18,1,1.477963
3121,2024-06-04,6,1,5.160856
3122,2024-06-04,5,1,5.638531
3123,2024-06-04,9,1,0.772246
3124,2024-06-04,10,6,0.007824
3125,2024-06-04,15,1,0.00644
3126,2024-06-04,18,1,1.474423
3127,2024-06-05,6,1,5.168866
3128,2024-06-05,5,1,5.649313
3129,2024-06-05,9,1,0.773267
3130,2024-06-05,10,6,0.007828
3131,2024-06-05,15,1,0.006433
3132,2024-06-05,18,1,1.470753
3133,2024-06-06,6,1,5.177281
3134,2024-06-06,5,1,5.660115
3135,2024-06-06,9,1,0.774238
3136,2024-06-06,10,6,0.007832
3137,2024-06-06,15,1,0.006425
3138,2024-06-06,18,1,1.466968
3139,2024-06-07,6,1,5.186071
3140,2024-06-07,5,1,5.670895
3141,2024-06-07,9,1,0.775154
3142,2024-06-07,10,6,0.007834
3143,2024-06-07,15,1,0.006417
3144,2024-06-07,18,1,1.463083
3145,2024-06-08,6,1,5.195209
3146,2024-06-08,5,1,5.681614
3147,2024-06-08,9,1,0.776013
3148,2024-06-08,10,6,0.007835
