id,tipo_id,pais_origem,pais_destino,produto_id,valor_monetario,quantidade,transporte_id,cambio_id
2825,6,6,23,28,13139.23,1565,5,1415
2826,1,11,34,31,14050.4,1217,6,1416
2827,2,16,5,34,14961.57,869,1,1411
2828,3,21,16,37,15872.74,521,2,1412
2829,4,26,27,40,16783.91,173,3,1413
2830,5,31,38,3,17694.08,1825,4,1414
2831,6,36,9,6,18605.25,1477,5,1415
2832,1,1,20,9,19516.42,1129,6,1416
2833,3,29,26,21,9532.68,978,1,1417
2834,4,34,37,24,10443.85,637,2,1418
2835,5,39,8,27,11354.02,296,3,1419
2836,6,4,19,30,12265.19,1955,4,1420
2837,1,9,30,33,13176.36,1614,5,1421
2838,2,14,1,36,14087.53,1273,6,1422
2839,3,19,12,39,14998.7,932,1,1417
2840,4,24,23,2,15909.87,591,2,1418
2841,5,29,34,5,16820.04,250,3,1419
2842,6,34,5,8,17731.21,1909,4,1420
2843,1,39,16,11,18642.38,1568,5,1421
2844,2,4,27,14,19553.55,1227,6,1422
2845,4,32,33,26,9569.81,999,1,1423
2846,5,37,4,29,10480.98,665,2,1424
2847,6,2,15,32,11391.15,331,3,1425
2848,1,7,26,35,12302.32,1997,4,1426
2849,2,12,37,38,13213.49,1663,5,1427
2850,3,17,8,1,14124.66,1329,6,1428
2851,4,22,19,4,15035.83,995,1,1423
2852,5,27,30,7,15946.0,661,2,1424
2853,6,32,1,10,16857.17,327,3,1425
2854,1,37,12,13,17768.34,1993,4,1426
2855,2,2,23,16,18679.51,1659,5,1427
2856,3,7,34,19,19590.68,1325,6,1428
2857,5,35,40,31,9606.94,1020,1,1429
2858,6,40,11,34,10517.11,693,2,1430
2859,1,5,22,37,11428.28,366,3,1431
2860,2,10,33,40,12339.45,39,4,1432
2861,3,15,4,3,13250.62,1712,5,1433
2862,4,20,15,6,14161.79,1385,6,1434
2863,5,25,26,9,15072.96,1058,1,1429
2864,6,30,37,12,15983.13,731,2,1430
2865,1,35,8,15,16894.3,404,3,1431
2866,2,40,19,18,17805.47,77,4,1432
2867,3,5,30,21,18716.64,1750,5,1433
2868,4,10,1,24,19627.81,1423,6,1434
2869,6,38,7,36,9643.07,1041,1,1435
2870,1,3,18,39,10554.24,721,2,1436
2871,2,8,29,2,11465.41,401,3,1437
2872,3,13,40,5,12376.58,81,4,1438
2873,4,18,11,8,13287.75,1761,5,1439
2874,5,23,22,11,14198.92,1441,6,1440
2875,6,28,33,14,15109.09,1121,1,1435
2876,1,33,4,17,16020.26,801,2,1436
2877,2,38,15,20,16931.43,481,3,1437
2878,3,3,26,23,17842.6,161,4,1438
2879,4,8,37,26,18753.77,1841,5,1439
2880,5,13,8,29,19664.94,1521,6,1440
2881,1,1,14,1,9680.2,1062,1,1441
2882,2,6,25,4,10591.37,749,2,1442
2883,3,11,36,7,11502.54,436,3,1443
2884,4,16,7,10,12413.71,123,4,1444
2885,5,21,18,13,13324.88,1810,5,1445
2886,6,26,29,16,14235.05,1497,6,1446
2887,1,31,40,19,15146.22,1184,1,1441
2888,2,36,11,22,16057.39,871,2,1442
2889,3,1,22,25,16968.56,558,3,1443
2890,4,6,33,28,17879.73,245,4,1444
2891,5,11,4,31,18790.9,1932,5,1445
2892,6,16,15,34,19701.07,1619,6,1446
2893,2,4,21,6,9717.33,1083,1,1447
2894,3,9,32,9,10628.5,777,2,1448
2895,4,14,3,12,11539.67,471,3,1449
2896,5,19,14,15,12450.84,165,4,1450
2897,6,24,25,18,13361.01,1859,5,1451
2898,1,29,36,21,14272.18,1553,6,1452
2899,2,34,7,24,15183.35,1247,1,1447
2900,3,39,18,27,16094.52,941,2,1448
2901,4,4,29,30,17005.69,635,3,1449
2902,5,9,40,33,17916.86,329,4,1450
2903,6,14,11,36,18827.03,23,5,1451
2904,1,19,22,39,19738.2,1717,6,1452
2905,3,7,28,11,9754.46,1104,1,1453
2906,4,12,39,14,10665.63,805,2,1454
2907,5,17,10,17,11576.8,506,3,1455
2908,6,22,21,20,12487.97,207,4,1456
2909,1,27,32,23,13398.14,1908,5,1457
2910,2,32,3,26,14309.31,1609,6,1458
2911,3,37,14,29,15220.48,1310,1,1453
2912,4,2,25,32,16131.65,1011,2,1454
2913,5,7,36,35,17042.82,712,3,1455
2914,6,12,7,38,17953.99,413,4,1456
2915,1,17,18,1,18864.16,114,5,1457
2916,2,22,29,4,19775.33,1815,6,1458
2917,4,10,35,16,9791.59,1125,1,1459
2918,5,15,6,19,10702.76,833,2,1460
2919,6,20,17,22,11613.93,541,3,1461
2920,1,25,28,25,12524.1,249,4,1462
2921,2,30,39,28,13435.27,1957,5,1463
2922,3,35,10,31,14346.44,1665,6,1464
2923,4,40,21,34,15257.61,1373,1,1459
2924,5,5,32,37,16168.78,1081,2,1460
2925,6,10,3,40,17079.95,789,3,1461
2926,1,15,14,3,17990.12,497,4,1462
2927,2,20,25,6,18901.29,205,5,1463
2928,3,25,36,9,19812.46,1913,6,1464
2929,5,13,2,21,9828.72,1146,1,1465
2930,6,18,13,24,10739.89,861,2,1466
2931,1,23,24,27,11650.06,576,3,1467
2932,2,28,35,30,12561.23,291,4,1468
2933,3,33,6,33,13472.4,6,5,1469
2934,4,38,17,36,14383.57,1721,6,1470
2935,5,3,28,39,15294.74,1436,1,1465
2936,6,8,39,2,16205.91,1151,2,1466
2937,1,13,10,5,17116.08,866,3,1467
2938,2,18,21,8,18027.25,581,4,1468
2939,3,23,32,11,18938.42,296,5,1469
2940,4,28,3,14,19849.59,11,6,1470
2941,6,16,9,26,9865.85,1167,1,1471
2942,1,21,20,29,10776.02,889,2,1472
2943,2,26,31,32,11687.19,611,3,1473
2944,3,31,2,35,12598.36,333,4,1474
2945,4,36,13,38,13509.53,55,5,1475
2946,5,1,24,1,14420.7,1777,6,1476
2947,6,6,35,4,15331.87,1499,1,1471
2948,1,11,6,7,16242.04,1221,2,1472
2949,2,16,17,10,17153.21,943,3,1473
2950,3,21,28,13,18064.38,665,4,1474
2951,4,26,39,16,18975.55,387,5,1475
2952,5,31,10,19,19886.72,109,6,1476
2953,1,19,16,31,9902.98,1188,1,1477
2954,2,24,27,34,10813.15,917,2,1478
2955,3,29,38,37,11724.32,646,3,1479
2956,4,34,9,40,12635.49,375,4,1480
2957,5,39,20,3,13546.66,104,5,1481
2958,6,4,31,6,14457.83,1833,6,1482
2959,1,9,2,9,15368.0,1562,1,1477
2960,2,14,13,12,16279.17,1291,2,1478
2961,3,19,24,15,17190.34,1020,3,1479
2962,4,24,35,18,18101.51,749,4,1480
2963,5,29,6,21,19012.68,478,5,1481
2964,6,34,17,24,19923.85,207,6,1482
2965,2,22,23,36,9939.11,1209,1,1483
2966,3,27,34,39,10850.28,945,2,1484
2967,4,32,5,2,11761.45,681,3,1485
2968,5,37,16,5,12672.62,417,4,1486
2969,6,2,27,8,13583.79,153,5,1487
2970,1,7,38,11,14494.96,1889,6,1488
2971,2,12,9,14,15405.13,1625,1,1483
2972,3,17,20,17,16316.3,1361,2,1484
2973,4,22,31,20,17227.47,1097,3,1485
2974,5,27,2,23,18138.64,833,4,1486
2975,6,32,13,26,19049.81,569,5,1487
2976,1,37,24,29,19960.98,305,6,1488
2977,3,25,30,1,9976.24,1230,1,1489
2978,4,30,1,4,10887.41,973,2,1490
2979,5,35,12,7,11798.58,716,3,1491
2980,6,40,23,10,12709.75,459,4,1492
2981,1,5,34,13,13620.92,202,5,1493
2982,2,10,5,16,14531.09,1945,6,1494
2983,3,15,16,19,15442.26,1688,1,1489
2984,4,20,27,22,16353.43,1431,2,1490
2985,5,25,38,25,17264.6,1174,3,1491
2986,6,30,9,28,18175.77,917,4,1492
2987,1,35,20,31,19086.94,660,5,1493
2988,2,40,31,34,19997.11,403,6,1494
2989,4,28,37,6,10013.37,1251,1,1495
2990,5,33,8,9,10924.54,1001,2,1496
2991,6,38,19,12,11835.71,751,3,1497
2992,1,3,30,15,12746.88,501,4,1498
2993,2,8,1,18,13657.05,251,5,1499
2994,3,13,12,21,14568.22,1,6,1500
2995,4,18,23,24,15479.39,1751,1,1495
2996,5,23,34,27,16390.56,1501,2,1496
2997,6,28,5,30,17301.73,1251,3,1497
2998,1,33,16,33,18212.9,1001,4,1498
2999,2,38,27,36,19123.07,751,5,1499
3000,3,3,38,39,20034.24,501,6,1500
3001,5,31,4,11,10050.5,1272,1,1501
3002,6,36,15,14,10961.67,1029,2,1502
3003,1,1,26,17,11872.84,786,3,1503
3004,2,6,37,20,12783.01,543,4,1504
3005,3,11,8,23,13694.18,300,5,1505
3006,4,16,19,26,14605.35,57,6,1506
3007,5,21,30,29,15516.52,1814,1,1501
3008,6,26,1,32,16427.69,1571,2,1502
3009,1,31,12,35,17338.86,1328,3,1503
3010,2,36,23,38,18249.03,1085,4,1504
3011,3,1,34,1,19160.2,842,5,1505
3012,4,6,5,4,20071.37,599,6,1506
3013,6,34,11,16,10087.63,1293,1,1507
3014,1,39,22,19,10998.8,1057,2,1508
3015,2,4,33,22,11909.97,821,3,1509
3016,3,9,4,25,12820.14,585,4,1510
3017,4,14,15,28,13731.31,349,5,1511
3018,5,19,26,31,14642.48,113,6,1512
3019,6,24,37,34,15553.65,1877,1,1507
3020,1,29,8,37,16464.82,1641,2,1508
3021,2,34,19,40,17375.99,1405,3,1509
3022,3,39,30,3,18286.16,1169,4,1510
3023,4,4,1,6,19197.33,933,5,1511
3024,5,9,12,9,20108.5,697,6,1512
3025,1,37,18,21,10124.76,1314,1,1513
3026,2,2,29,24,11035.93,1085,2,1514
3027,3,7,40,27,11946.1,856,3,1515
3028,4,12,11,30,12857.27,627,4,1516
3029,5,17,22,33,13768.44,398,5,1517
3030,6,22,33,36,14679.61,169,6,1518
3031,1,27,4,39,15590.78,1940,1,1513
3032,2,32,15,2,16501.95,1711,2,1514
3033,3,37,26,5,17412.12,1482,3,1515
3034,4,2,37,8,18323.29,1253,4,1516
3035,5,7,8,11,19234.46,1024,5,1517
3036,6,12,19,14,20145.63,795,6,1518
3037,2,40,25,26,10161.89,1335,1,1519
3038,3,5,36,29,11072.06,1113,2,1520
3039,4,10,7,32,11983.23,891,3,1521
3040,5,15,18,35,12894.4,669,4,1522
3041,6,20,29,38,13805.57,447,5,1523
3042,1,25,40,1,14716.74,225,6,1524
3043,2,30,11,4,15627.91,3,1,1519
3044,3,35,22,7,16538.08,1781,2,1520
3045,4,40,33,10,17449.25,1559,3,1521
3046,5,5,4,13,18360.42,1337,4,1522
3047,6,10,15,16,19271.59,1115,5,1523
3048,1,15,26,19,20182.76,893,6,1524
3049,3,3,32,31,10198.02,1356,1,1525
3050,4,8,3,34,11109.19,1141,2,1526
3051,5,13,14,37,12020.36,926,3,1527
3052,6,18,25,40,12931.53,711,4,1528
3053,1,23,36,3,13842.7,496,5,1529
3054,2,28,7,6,14753.87,281,6,1530
3055,3,33,18,9,15664.04,66,1,1525
3056,4,38,29,12,16575.21,1851,2,1526
3057,5,3,40,15,17486.38,1636,3,1527
3058,6,8,11,18,18397.55,1421,4,1528
3059,1,13,22,21,19308.72,1206,5,1529
3060,2,18,33,24,20219.89,991,6,1530
3061,4,6,39,36,10235.15,1377,1,1531
3062,5,11,10,39,11146.32,1169,2,1532
3063,6,16,21,2,12057.49,961,3,1533
3064,1,21,32,5,12968.66,753,4,1534
3065,2,26,3,8,13879.83,545,5,1535
3066,3,31,14,11,14790.0,337,6,1536
3067,4,36,25,14,15701.17,129,1,1531
3068,5,1,36,17,16612.34,1921,2,1532
3069,6,6,7,20,17523.51,1713,3,1533
3070,1,11,18,23,18434.68,1505,4,1534
3071,2,16,29,26,19345.85,1297,5,1535
3072,3,21,40,29,20256.02,1089,6,1536
3073,5,9,6,1,10272.28,1398,1,1537
3074,6,14,17,4,11183.45,1197,2,1538
3075,1,19,28,7,12094.62,996,3,1539
3076,2,24,39,10,13005.79,795,4,1540
3077,3,29,10,13,13916.96,594,5,1541
3078,4,34,21,16,14827.13,393,6,1542
3079,5,39,32,19,15738.3,192,1,1537
3080,6,4,3,22,16649.47,1991,2,1538
3081,1,9,14,25,17560.64,1790,3,1539
3082,2,14,25,28,18471.81,1589,4,1540
3083,3,19,36,31,19382.98,1388,5,1541
3084,4,24,7,34,20293.15,1187,6,1542
3085,6,12,13,6,10309.41,1419,1,1543
3086,1,17,24,9,11220.58,1225,2,1544
3087,2,22,35,12,12131.75,1031,3,1545
3088,3,27,6,15,13042.92,837,4,1546
3089,4,32,17,18,13953.09,643,5,1547
3090,5,37,28,21,14864.26,449,6,1548
3091,6,2,39,24,15775.43,255,1,1543
3092,1,7,10,27,16686.6,61,2,1544
3093,2,12,21,30,17597.77,1867,3,1545
3094,3,17,32,33,18508.94,1673,4,1546
3095,4,22,3,36,19419.11,1479,5,1547
3096,5,27,14,39,20330.28,1285,6,1548
3097,1,15,20,11,10346.54,1440,1,1549
3098,2,20,31,14,11257.71,1253,2,1550
3099,3,25,2,17,12168.88,1066,3,1551
3100,4,30,13,20,13079.05,879,4,1552
3101,5,35,24,23,13990.22,692,5,1553
3102,6,40,35,26,14901.39,505,6,1554
3103,1,5,6,29,15812.56,318,1,1549
3104,2,10,17,32,16723.73,131,2,1550
3105,3,15,28,35,17634.9,1944,3,1551
3106,4,20,39,38,18545.07,1757,4,1552
3107,5,25,10,1,19456.24,1570,5,1553
3108,6,30,21,4,20367.41,1383,6,1554
3109,2,18,27,16,10383.67,1461,1,1555
3110,3,23,38,19,11294.84,1281,2,1556
3111,4,28,9,22,12205.01,1101,3,1557
3112,5,33,20,25,13116.18,921,4,1558
3113,6,38,31,28,14027.35,741,5,1559
3114,1,3,2,31,14938.52,561,6,1560
3115,2,8,13,34,15849.69,381,1,1555
3116,3,13,24,37,16760.86,201,2,1556
3117,4,18,35,40,17671.03,21,3,1557
3118,5,23,6,3,18582.2,1841,4,1558
3119,6,28,17,6,19493.37,1661,5,1559
3120,1,33,28,9,20404.54,1481,6,1560
3121,3,21,34,21,10420.8,1482,1,1561
3122,4,26,5,24,11331.97,1309,2,1562
3123,5,31,16,27,12242.14,1136,3,1563
3124,6,36,27,30,13153.31,963,4,1564
3125,1,1,38,33,14064.48,790,5,1565
3126,2,6,9,36,14975.65,617,6,1566
3127,3,11,20,39,15886.82,444,1,1561
3128,4,16,31,2,16797.99,271,2,1562
3129,5,21,2,5,17708.16,98,3,1563
3130,6,26,13,8,18619.33,1925,4,1564
3131,1,31,24,11,19530.5,1752,5,1565
3132,2,36,35,14,20441.67,1579,6,1566
3133,4,24,1,26,10457.93,1503,1,1567
3134,5,29,12,29,11368.1,1337,2,1568
3135,6,34,23,32,12279.27,1171,3,1569
3136,1,39,34,35,13190.44,1005,4,1570
3137,2,4,5,38,14101.61,839,5,1571
3138,3,9,16,1,15012.78,673,6,1572
3139,4,14,27,4,15923.95,507,1,1567
3140,5,19,38,7,16834.12,341,2,1568
3141,6,24,9,10,17745.29,175,3,1569
3142,1,29,20,13,18656.46,9,4,1570
3143,2,34,31,16,19567.63,1843,5,1571
3144,3,39,2,19,20478.8,1677,6,1572
3145,5,27,8,31,10494.06,1524,1,1573
3146,6,32,19,34,11405.23,1365,2,1574
3147,1,37,30,37,12316.4,1206,3,1575
3148,2,2,1,40,13227.57,1047,4,1576
3149,3,7,12,3,14138.74,888,5,1577
3150,4,12,23,6,15049.91,729,6,1578
3151,5,17,34,9,15960.08,570,1,1573
3152,6,22,5,12,16871.25,411,2,1574
3153,1,27,16,15,17782.42,252,3,1575
3154,2,32,27,18,18693.59,93,4,1576
3155,3,37,38,21,19604.76,1934,5,1577
3156,4,2,9,24,20515.93,1775,6,1578
3157,6,30,15,36,10531.19,1545,1,1579
3158,1,35,26,39,11442.36,1393,2,1580
3159,2,40,37,2,12353.53,1241,3,1581
3160,3,5,8,5,13264.7,1089,4,1582
3161,4,10,19,8,14175.87,937,5,1583
3162,5,15,30,11,15086.04,785,6,1584
3163,6,20,1,14,15997.21,633,1,1579
3164,1,25,12,17,16908.38,481,2,1580
3165,2,30,23,20,17819.55,329,3,1581
3166,3,35,34,23,18730.72,177,4,1582
3167,4,40,5,26,19641.89,25,5,1583
3168,5,5,16,29,20552.06,1873,6,1584
3169,1,33,22,1,10568.32,1566,1,1585
3170,2,38,33,4,11479.49,1421,2,1586
3171,3,3,4,7,12390.66,1276,3,1587
3172,4,8,15,10,13301.83,1131,4,1588
3173,5,13,26,13,14212.0,986,5,1589
3174,6,18,37,16,15123.17,841,6,1590
3175,1,23,8,19,16034.34,696,1,1585
3176,2,28,19,22,16945.51,551,2,1586
3177,3,33,30,25,17856.68,406,3,1587
3178,4,38,1,28,18767.85,261,4,1588
3179,5,3,12,31,19678.02,116,5,1589
3180,6,8,23,34,20589.19,1971,6,1590
3181,2,36,29,6,10605.45,1587,1,1591
3182,3,1,40,9,11516.62,1449,2,1592
3183,4,6,11,12,12427.79,1311,3,1593
3184,5,11,22,15,13338.96,1173,4,1594
3185,6,16,33,18,14249.13,1035,5,1595
3186,1,21,4,21,15160.3,897,6,1596
3187,2,26,15,24,16071.47,759,1,1591
3188,3,31,26,27,16982.64,621,2,1592
3189,4,36,37,30,17893.81,483,3,1593
3190,5,1,8,33,18804.98,345,4,1594
3191,6,6,19,36,19715.15,207,5,1595
3192,1,11,30,39,20626.32,69,6,1596
3193,3,39,36,11,10642.58,1608,1,1597
3194,4,4,7,14,11553.75,1477,2,1598
3195,5,9,18,17,12464.92,1346,3,1599
3196,6,14,29,20,13375.09,1215,4,1600
3197,1,19,40,23,14286.26,1084,5,1601
3198,2,24,11,26,15197.43,953,6,1602
3199,3,29,22,29,16108.6,822,1,1597
3200,4,34,33,32,17019.77,691,2,1598
3201,5,39,4,35,17930.94,560,3,1599
3202,6,4,15,38,18841.11,429,4,1600
3203,1,9,26,1,19752.28,298,5,1601
3204,2,14,37,4,20663.45,167,6,1602
3205,4,2,3,16,10679.71,1629,1,1603
3206,5,7,14,19,11590.88,1505,2,1604
3207,6,12,25,22,12501.05,1381,3,1605
3208,1,17,36,25,13412.22,1257,4,1606
3209,2,22,7,28,14323.39,1133,5,1607
3210,3,27,18,31,15234.56,1009,6,1608
3211,4,32,29,34,16145.73,885,1,1603
3212,5,37,40,37,17056.9,761,2,1604
3213,6,2,11,40,17967.07,637,3,1605
3214,1,7,22,3,18878.24,513,4,1606
3215,2,12,33,6,19789.41,389,5,1607
3216,3,17,4,9,20700.58,265,6,1608
3217,5,5,10,21,10716.84,1650,1,1609
3218,6,10,21,24,11627.01,1533,2,1610
3219,1,15,32,27,12538.18,1416,3,1611
3220,2,20,3,30,13449.35,1299,4,1612
3221,3,25,14,33,14360.52,1182,5,1613
3222,4,30,25,36,15271.69,1065,6,1614
3223,5,35,36,39,16182.86,948,1,1609
3224,6,40,7,2,17093.03,831,2,1610
3225,1,5,18,5,18004.2,714,3,1611
3226,2,10,29,8,18915.37,597,4,1612
3227,3,15,40,11,19826.54,480,5,1613
3228,4,20,11,14,20737.71,363,6,1614
3229,6,8,17,26,10753.97,1671,1,1615
3230,1,13,28,29,11664.14,1561,2,1616
3231,2,18,39,32,12575.31,1451,3,1617
3232,3,23,10,35,13486.48,1341,4,1618
3233,4,28,21,38,14397.65,1231,5,1619
3234,5,33,32,1,15308.82,1121,6,1620
3235,6,38,3,4,16219.99,1011,1,1615
3236,1,3,14,7,17130.16,901,2,1616
3237,2,8,25,10,18041.33,791,3,1617
3238,3,13,36,13,18952.5,681,4,1618
3239,4,18,7,16,19863.67,571,5,1619
3240,5,23,18,19,20774.84,461,6,1620
3241,1,11,24,31,10790.1,1692,1,1621
3242,2,16,35,34,11701.27,1589,2,1622
3243,3,21,6,37,12612.44,1486,3,1623
3244,4,26,17,40,13523.61,1383,4,1624
3245,5,31,28,3,14434.78,1280,5,1625
3246,6,36,39,6,15345.95,1177,6,1626
3247,1,1,10,9,16256.12,1074,1,1621
3248,2,6,21,12,17167.29,971,2,1622
3249,3,11,32,15,18078.46,868,3,1623
3250,4,16,3,18,18989.63,765,4,1624
3251,5,21,14,21,19900.8,662,5,1625
3252,6,26,25,24,20811.97,559,6,1626
3253,2,14,31,36,10827.23,1713,1,1627
3254,3,19,2,39,11738.4,1617,2,1628
3255,4,24,13,2,12649.57,1521,3,1629
3256,5,29,24,5,13560.74,1425,4,1630
3257,6,34,35,8,14471.91,1329,5,1631
3258,1,39,6,11,15382.08,1233,6,1632
3259,2,4,17,14,16293.25,1137,1,1627
3260,3,9,28,17,17204.42,1041,2,1628
3261,4,14,39,20,18115.59,945,3,1629
3262,5,19,10,23,19026.76,849,4,1630
3263,6,24,21,26,19937.93,753,5,1631
3264,1,29,32,29,20848.1,657,6,1632
3265,3,17,38,1,10864.36,1734,1,1633
3266,4,22,9,4,11775.53,1645,2,1634
3267,5,27,20,7,12686.7,1556,3,1635
3268,6,32,31,10,13597.87,1467,4,1636
3269,1,37,2,13,14508.04,1378,5,1637
3270,2,2,13,16,15419.21,1289,6,1638
3271,3,7,24,19,16330.38,1200,1,1633
3272,4,12,35,22,17241.55,1111,2,1634
3273,5,17,6,25,18152.72,1022,3,1635
3274,6,22,17,28,19063.89,933,4,1636
3275,1,27,28,31,19974.06,844,5,1637
3276,2,32,39,34,20885.23,755,6,1638
3277,4,20,5,6,10901.49,1755,1,1639
3278,5,25,16,9,11812.66,1673,2,1640
3279,6,30,27,12,12723.83,1591,3,1641
3280,1,35,38,15,13634.0,1509,4,1642
3281,2,40,9,18,14545.17,1427,5,1643
3282,3,5,20,21,15456.34,1345,6,1644
3283,4,10,31,24,16367.51,1263,1,1639
3284,5,15,2,27,17278.68,1181,2,1640
3285,6,20,13,30,18189.85,1099,3,1641
3286,1,25,24,33,19100.02,1017,4,1642
3287,2,30,35,36,20011.19,935,5,1643
3288,3,35,6,39,20922.36,853,6,1644
3289,5,23,12,11,10938.62,1776,1,1645
3290,6,28,23,14,11849.79,1701,2,1646
3291,1,33,34,17,12760.96,1626,3,1647
3292,2,38,5,20,13671.13,1551,4,1648
3293,3,3,16,23,14582.3,1476,5,1649
3294,4,8,27,26,15493.47,1401,6,1650
3295,5,13,38,29,16404.64,1326,1,1645
3296,6,18,9,32,17315.81,1251,2,1646
3297,1,23,20,35,18226.98,1176,3,1647
3298,2,28,31,38,19137.15,1101,4,1648
3299,3,33,2,1,20048.32,1026,5,1649
3300,4,38,13,4,20959.49,951,6,1650
3301,6,26,19,16,10975.75,1797,1,1651
3302,1,31,30,19,11886.92,1729,2,1652
3303,2,36,1,22,12797.09,1661,3,1653
3304,3,1,12,25,13708.26,1593,4,1654
3305,4,6,23,28,14619.43,1525,5,1655
3306,5,11,34,31,15530.6,1457,6,1656
3307,6,16,5,34,16441.77,1389,1,1651
3308,1,21,16,37,17352.94,1321,2,1652
3309,2,26,27,40,18263.11,1253,3,1653
3310,3,31,38,3,19174.28,1185,4,1654
3311,4,36,9,6,20085.45,1117,5,1655
3312,5,1,20,9,20996.62,1049,6,1656
3313,1,29,26,21,11012.88,1818,1,1657
3314,2,34,37,24,11923.05,1757,2,1658
3315,3,39,8,27,12834.22,1696,3,1659
3316,4,4,19,30,13745.39,1635,4,1660
3317,5,9,30,33,14656.56,1574,5,1661
3318,6,14,1,36,15567.73,1513,6,1662
3319,1,19,12,39,16478.9,1452,1,1657
3320,2,24,23,2,17389.07,1391,2,1658
3321,3,29,34,5,18300.24,1330,3,1659
3322,4,34,5,8,19211.41,1269,4,1660
3323,5,39,16,11,20122.58,1208,5,1661
3324,6,4,27,14,21033.75,1147,6,1662
3325,2,32,33,26,11049.01,1839,1,1663
3326,3,37,4,29,11960.18,1785,2,1664
3327,4,2,15,32,12871.35,1731,3,1665
3328,5,7,26,35,13782.52,1677,4,1666
3329,6,12,37,38,14693.69,1623,5,1667
3330,1,17,8,1,15604.86,1569,6,1668
3331,2,22,19,4,16515.03,1515,1,1663
3332,3,27,30,7,17426.2,1461,2,1664
3333,4,32,1,10,18337.37,1407,3,1665
3334,5,37,12,13,19248.54,1353,4,1666
3335,6,2,23,16,20159.71,1299,5,1667
3336,1,7,34,19,21070.88,1245,6,1668
3337,3,35,40,31,11086.14,1860,1,1669
3338,4,40,11,34,11997.31,1813,2,1670
3339,5,5,22,37,12908.48,1766,3,1671
3340,6,10,33,40,13819.65,1719,4,1672
3341,1,15,4,3,14730.82,1672,5,1673
3342,2,20,15,6,15641.99,1625,6,1674
3343,3,25,26,9,16552.16,1578,1,1669
3344,4,30,37,12,17463.33,1531,2,1670
3345,5,35,8,15,18374.5,1484,3,1671
3346,6,40,19,18,19285.67,1437,4,1672
3347,1,5,30,21,20196.84,1390,5,1673
3348,2,10,1,24,21107.01,1343,6,1674
3349,4,38,7,36,11123.27,1881,1,1675
3350,5,3,18,39,12034.44,1841,2,1676
3351,6,8,29,2,12945.61,1801,3,1677
3352,1,13,40,5,13856.78,1761,4,1678
3353,2,18,11,8,14767.95,1721,5,1679
3354,3,23,22,11,15678.12,1681,6,1680
3355,4,28,33,14,16589.29,1641,1,1675
3356,5,33,4,17,17500.46,1601,2,1676
3357,6,38,15,20,18411.63,1561,3,1677
3358,1,3,26,23,19322.8,1521,4,1678
3359,2,8,37,26,20233.97,1481,5,1679
3360,3,13,8,29,21144.14,1441,6,1680
3361,5,1,14,1,11160.4,1902,1,1681
3362,6,6,25,4,12071.57,1869,2,1682
3363,1,11,36,7,12982.74,1836,3,1683
3364,2,16,7,10,13893.91,1803,4,1684
3365,3,21,18,13,14804.08,1770,5,1685
3366,4,26,29,16,15715.25,1737,6,1686
3367,5,31,40,19,16626.42,1704,1,1681
3368,6,36,11,22,17537.59,1671,2,1682
3369,1,1,22,25,18448.76,1638,3,1683
3370,2,6,33,28,19359.93,1605,4,1684
3371,3,11,4,31,20270.1,1572,5,1685
3372,4,16,15,34,21181.27,1539,6,1686
3373,6,4,21,6,11197.53,1923,1,1687
3374,1,9,32,9,12108.7,1897,2,1688
3375,2,14,3,12,13019.87,1871,3,1689
3376,3,19,14,15,13930.04,1845,4,1690
3377,4,24,25,18,14841.21,1819,5,1691
3378,5,29,36,21,15752.38,1793,6,1692
3379,6,34,7,24,16663.55,1767,1,1687
3380,1,39,18,27,17574.72,1741,2,1688
3381,2,4,29,30,18485.89,1715,3,1689
3382,3,9,40,33,19396.06,1689,4,1690
3383,4,14,11,36,20307.23,1663,5,1691
3384,5,19,22,39,21218.4,1637,6,1692
3385,1,7,28,11,11234.66,1944,1,1693
3386,2,12,39,14,12145.83,1925,2,1694
3387,3,17,10,17,13056.0,1906,3,1695
3388,4,22,21,20,13967.17,1887,4,1696
3389,5,27,32,23,14878.34,1868,5,1697
3390,6,32,3,26,15789.51,1849,6,1698
3391,1,37,14,29,16700.68,1830,1,1693
3392,2,2,25,32,17611.85,1811,2,1694
3393,3,7,36,35,18522.02,1792,3,1695
3394,4,12,7,38,19433.19,1773,4,1696
3395,5,17,18,1,20344.36,1754,5,1697
3396,6,22,29,4,21255.53,1735,6,1698
3397,2,10,35,16,11271.79,1965,1,1699
3398,3,15,6,19,12182.96,1953,2,1700
3399,4,20,17,22,13093.13,1941,3,1701
3400,5,25,28,25,14004.3,1929,4,1702
3401,6,30,39,28,14915.47,1917,5,1703
3402,1,35,10,31,15826.64,1905,6,1704
3403,2,40,21,34,16737.81,1893,1,1699
3404,3,5,32,37,17648.98,1881,2,1700
3405,4,10,3,40,18559.15,1869,3,1701
3406,5,15,14,3,19470.32,1857,4,1702
3407,6,20,25,6,20381.49,1845,5,1703
3408,1,25,36,9,21292.66,1833,6,1704
3409,3,13,2,21,11308.92,1986,1,1705
3410,4,18,13,24,12219.09,1981,2,1706
3411,5,23,24,27,13130.26,1976,3,1707
3412,6,28,35,30,14041.43,1971,4,1708
3413,1,33,6,33,14952.6,1966,5,1709
3414,2,38,17,36,15863.77,1961,6,1710
