id_transacao,quantidade_transacionada,valor_monetario_transacao,valor_convertido_transacao,taxa_cambio_transacao,sk_tempo,sk_pais_origem,sk_pais_destino,sk_produto,sk_categoria_produto,sk_moeda_origem,sk_moeda_destino,sk_tipo_transacao,sk_transporte
2130,1969,11904.86,17640.585833420002,1.481797,178,23,16,18,1,6,1,3,6
2131,1215,12815.03,64794.43200384,5.056128,178,24,17,19,2,1,1,4,1
2132,461,13726.2,74719.09129560001,5.443538,178,17,18,20,3,2,1,5,2
2133,1707,14637.37,10995.65089348,0.751204,178,18,13,21,4,3,1,6,3
2134,953,15548.54,118.6353602,0.00763,178,19,14,22,5,4,2,1,4
2135,199,16459.71,104.33810169,0.006339,178,20,15,23,1,5,1,2,5
2136,1445,17370.88,25740.11787136,1.481797,178,21,1,24,2,6,1,3,6
2137,1760,7386.14,37312.69638852,5.051718,179,26,26,25,1,1,1,5,1
2138,1013,8297.31,45192.07056483,5.446593,179,27,27,26,2,2,1,6,2
2139,266,9208.48,6927.4934616,0.752295,179,28,22,27,3,3,1,1,3
2140,1519,10119.65,77.3950832,0.007648,179,29,23,28,4,4,2,2,4
2141,772,11030.82,70.07879946,0.006353,179,30,24,29,5,5,1,3,5
2142,25,11941.99,17708.04850961,1.482839,179,31,19,30,1,6,1,4,6
2143,1278,12852.16,64925.48801088,5.051718,179,32,20,31,2,1,1,5,1
2144,531,13763.33,74963.25683469,5.446593,179,25,21,32,3,2,1,6,2
2145,1784,14674.5,11039.5529775,0.752295,179,26,16,33,4,3,1,1,3
2146,1037,15585.67,119.19920416,0.007648,179,27,17,34,5,4,2,2,4
2147,290,16496.84,104.80442452,0.006353,179,28,18,1,1,5,1,3,5
2148,1543,17407.01,25811.79330139,1.482839,179,29,13,2,2,6,1,4,6
2149,1781,7423.27,37471.66481855,5.047865,180,34,29,6,1,1,1,6,1
2150,1041,8334.44,45425.29834528,5.450312,180,35,30,7,2,2,1,1,2
2151,301,9245.61,6965.993907180001,0.753438,180,36,25,8,3,3,1,2,3
2152,1561,10156.78,77.87203226000001,0.007667,180,37,26,9,4,4,2,3,4
2153,821,11067.95,70.45856970000001,0.006366,180,38,27,10,5,5,1,4,5
2154,81,11978.12,17770.990372520002,1.483621,180,39,22,11,1,6,1,5,6
2155,1341,12889.29,65063.395865850005,5.047865,180,40,23,12,2,1,1,6,1
2156,601,13800.46,75216.81274352,5.450312,180,33,24,35,3,2,1,1,2
2157,1861,14711.63,11084.30108394,0.753438,180,34,19,36,4,3,1,2,3
2158,1121,15622.8,119.7800076,0.007667,180,35,20,37,5,4,2,3,4
2159,381,16533.97,105.25525302,0.006366,180,36,21,13,1,5,1,4,5
2160,1641,17444.14,25880.49243094,1.483621,180,37,16,14,2,6,1,5,6
2161,1802,7460.4,37634.621934,5.044585,181,5,32,18,1,1,1,1,1
2162,1069,8371.57,45664.27730544999,5.454685,181,6,33,19,2,2,1,2,2
2163,336,9282.74,7005.01552072,0.754628,181,7,28,20,3,3,1,3,3
2164,1603,10193.91,78.34019835,0.007685,181,8,29,21,4,4,2,4,4
2165,870,11104.08,70.82182224,0.006378,181,1,30,22,5,5,1,5,5
2166,137,12015.25,17832.34918075,1.484143,181,2,25,23,1,6,1,6,6
2167,1404,12926.42,65208.4244357,5.044585,181,3,26,24,2,1,1,1,1
2168,671,13837.59,75479.69460915,5.454685,181,4,27,38,3,2,1,2,2
2169,1938,14748.76,11129.82726128,0.754628,181,5,22,39,4,3,1,3,3
2170,1205,15659.93,120.34656205,0.007685,181,6,23,40,5,4,2,4,4
2171,472,16570.1,105.6840978,0.006378,181,7,24,25,1,5,1,5,5
2172,1739,17481.27,25944.70450161,1.484143,181,8,19,26,2,6,1,6,6
2173,1823,7497.53,37801.75152182,5.041894,182,13,35,30,1,1,1,2,1
2174,1097,8408.7,45908.97939,5.4597,182,14,36,31,2,2,1,3,2
2175,371,9319.87,7044.5169382,0.75586,182,15,31,32,3,3,1,4,3
2176,1645,10230.04,78.79176808,0.007702,182,16,32,33,4,4,2,5,4
2177,919,11141.21,71.1923319,0.00639,182,9,33,34,5,5,1,6,5
2178,193,12052.38,17890.57697676,1.484402,182,10,28,1,1,6,1,1,6
2179,1467,12963.55,65360.8449637,5.041894,182,11,29,2,2,1,1,2,1
2180,741,13874.72,75751.808784,5.4597,182,12,30,3,3,2,1,3,2
2181,15,14785.89,11176.0628154,0.75586,182,13,25,4,4,3,1,4,3
2182,1289,15696.06,120.89105412,0.007702,182,14,26,5,5,4,2,5,4
2183,563,16607.23,106.1201997,0.00639,182,15,27,6,1,5,1,6,5
2184,1837,17518.4,26004.347996800003,1.484402,182,16,22,7,2,6,1,1,6
2185,1844,7534.66,37973.20207198,5.039803,183,21,38,11,1,1,1,3,1
2186,1125,8445.83,46159.37476135,5.465345,183,22,39,12,2,2,1,4,2
2187,406,9356.0,7083.717636,0.757131,183,23,34,35,3,3,1,5,3
2188,1687,10267.17,79.2625524,0.00772,183,24,35,36,4,4,2,6,4
2189,968,11178.34,71.55255434,0.006401,183,17,36,37,5,5,1,1,5
2190,249,12089.51,17945.644464980003,1.484398,183,18,31,13,1,6,1,2,6
2191,1530,13000.68,65520.86606604,5.039803,183,19,32,14,2,1,1,3,1
2192,811,13911.85,76033.05983825,5.465345,183,20,33,15,3,2,1,4,2
2193,92,14822.02,11222.21082462,0.757131,183,21,28,16,4,3,1,5,3
2194,1373,15733.19,121.46022680000002,0.00772,183,22,29,17,5,4,2,6,4
2195,654,16644.36,106.54054836,0.006401,183,23,30,18,1,5,1,1,5
2196,1935,17555.53,26059.39362094,1.484398,183,24,25,19,2,6,1,2,6
2197,1865,7571.79,38149.12370817,5.038323,184,29,12,23,1,1,1,4,1
2198,1153,8482.96,46415.39786784,5.471604,184,30,40,24,2,2,1,5,2
2199,441,9393.13,7124.087944679999,0.758436,184,31,37,38,3,3,1,6,3
2200,1729,10304.3,79.72436909999999,0.007737,184,32,38,39,4,4,2,1,4
2201,1017,11215.47,71.8911627,0.00641,184,25,39,40,5,5,1,2,5
2202,305,12126.64,17997.52234984,1.484131,184,26,34,25,1,6,1,3,6
2203,1593,13037.81,65688.69799263,5.038323,184,27,35,26,2,1,1,4,1
2204,881,13948.98,76323.29476392,5.471604,184,28,36,27,3,2,1,5,2
2205,169,14859.15,11269.7142894,0.758436,184,29,31,28,4,3,1,6,3
2206,1457,15770.32,122.01496584,0.007737,184,30,32,29,5,4,2,1,4
2207,745,16681.49,106.9283509,0.00641,184,31,33,30,1,5,1,2,5
2208,33,17592.66,26109.81207846,1.484131,184,32,28,31,2,6,1,3,6
2209,1886,7608.92,38329.66057888,5.037464,185,37,9,1,1,1,1,5,1
2210,1181,8519.09,46671.47676322,5.478458,185,38,10,2,2,2,1,6,2
2211,476,9430.26,7164.828640199999,0.75977,185,39,11,3,3,3,1,1,3
2212,1771,10341.43,80.18744822,0.007754,185,40,12,4,4,4,2,2,4
2213,1066,11252.6,72.23043940000001,0.006419,185,33,40,5,5,5,1,3,5
2214,361,12163.77,18046.21782708,1.483604,185,34,37,6,1,6,1,4,6
2215,1656,13074.94,65864.53955216,5.037464,185,35,38,7,2,1,1,5,1
2216,951,13985.11,76616.83776038,5.478458,185,36,39,8,3,2,1,6,2
2217,246,14896.28,11317.7466556,0.75977,185,37,34,9,4,3,1,1,3
2218,1541,15807.45,122.5709673,0.007754,185,38,35,10,5,4,2,2,4
2219,836,16718.62,107.31682178,0.006419,185,39,36,11,1,5,1,3,5
2220,131,17629.79,26155.62696316,1.483604,185,40,31,12,2,6,1,4,6
2221,1907,7645.05,38509.890501600006,5.037232,186,8,6,13,1,1,1,6,1
2222,1209,8556.22,46938.45606714,5.485887,186,1,7,14,2,2,1,1,2
2223,511,9467.39,7205.905083309999,0.761129,186,2,8,15,3,3,1,2,3
2224,1813,10378.56,80.6414112,0.00777,186,3,9,16,4,4,2,3,4
2225,1115,11289.73,72.55909471,0.006427,186,4,10,17,5,5,1,4,5
2226,417,12200.9,18091.7263371,1.482819,186,5,11,18,1,6,1,5,6
2227,1719,13111.07,66043.50135824,5.037232,186,6,12,19,2,1,1,6,1
2228,1021,14022.24,76924.42412688,5.485887,186,7,40,20,3,2,1,1,2
2229,323,14933.41,11366.25141989,0.761129,186,8,37,21,4,3,1,2,3
2230,1625,15844.58,123.1123866,0.00777,186,1,38,22,5,4,2,3,4
2231,927,16755.75,107.68920525,0.006427,186,2,39,23,1,5,1,4,5
2232,229,17666.92,26196.84464748,1.482819,186,3,34,24,2,6,1,5,6
2233,1928,7682.18,38699.995797760006,5.037632,187,16,3,25,1,1,1,1,1
2234,1237,8593.35,47210.73917115,5.493869,187,9,4,26,2,2,1,2,2
2235,546,9504.52,7247.263031640001,0.762507,187,10,5,27,3,3,1,3,3
2236,1855,10415.69,81.09656234,0.007786,187,11,6,28,4,4,2,4,4
2237,1164,11326.86,72.87701724,0.006434,187,12,7,29,5,5,1,5,5
2238,473,12237.03,18132.56183934,1.481778,187,13,8,30,1,6,1,6,6
2239,1782,13148.2,66235.79306240001,5.037632,187,14,9,31,2,1,1,1,1
2240,1091,14059.37,77240.33700253001,5.493869,187,15,10,32,3,2,1,2,2
2241,400,14970.54,11415.14154378,0.762507,187,16,11,33,4,3,1,3,3
2242,1709,15881.71,123.65499406,0.007786,187,9,12,34,5,4,2,4,4
2243,1018,16792.88,108.04538992,0.006434,187,10,40,1,1,5,1,5,5
2244,327,17703.05,26231.9900229,1.481778,187,11,37,2,2,6,1,6,6
2245,1949,7719.31,38895.024840460006,5.038666,188,24,15,6,1,1,1,2,1
2246,1265,8630.48,47488.18917288,5.502381,188,17,1,7,2,2,1,3,2
2247,581,9541.65,7288.875976650001,0.763901,188,18,2,8,3,3,1,4,3
2248,1897,10452.82,81.55290164,0.007802,188,19,3,9,4,4,2,5,4
2249,1213,11363.99,73.17273161,0.006439,188,20,4,10,5,5,1,6,5
2250,529,12274.16,18171.734315920003,1.480487,188,21,5,11,1,6,1,1,6
2251,1845,13185.33,66436.47396978,5.038666,188,22,6,12,2,1,1,2,1
2252,1161,14096.5,77564.3137665,5.502381,188,23,7,35,3,2,1,3,2
2253,477,15007.67,11464.374120670002,0.763901,188,24,8,36,4,3,1,4,3
2254,1793,15918.84,124.19878968,0.007802,188,17,9,37,5,4,2,5,4
2255,1109,16829.01,108.36199539,0.006439,188,18,10,13,1,5,1,6,5
2256,425,17740.18,26264.105867660004,1.480487,188,19,11,14,2,6,1,1,6
2257,1970,7756.44,39095.04825096,5.040334,189,32,18,18,1,1,1,3,1
2258,1293,8667.61,47770.622415950005,5.511395,189,25,13,19,2,2,1,4,2
2259,616,9578.78,7330.67864912,0.765304,189,26,14,20,3,3,1,5,3
2260,1939,10489.95,81.99993915,0.007817,189,27,15,21,4,4,2,6,4
2261,1262,11400.12,73.46237328000001,0.006444,189,28,1,22,5,5,1,1,5
2262,585,12311.29,18207.7823455,1.47895,189,29,2,23,1,6,1,2,6
2263,1908,13222.46,66645.61470163999,5.040334,189,30,3,24,2,1,1,3,1
2264,1231,14133.63,77896.01771385,5.511395,189,31,4,38,3,2,1,4,2
2265,554,15044.8,11513.8456192,0.765304,189,32,5,39,4,3,1,5,3
2266,1877,15955.97,124.72781748999998,0.007817,189,25,6,40,5,4,2,6,4
2267,1200,16866.14,108.68540616,0.006444,189,26,7,25,1,5,1,1,5
2268,523,17777.31,26291.7526245,1.47895,189,27,8,26,2,6,1,2,6
2269,1991,7793.57,39300.12106337999,5.042634,190,40,21,30,1,1,1,4,1
2270,1321,8704.74,48057.8684949,5.520885,190,33,16,31,2,2,1,5,2
2271,651,9615.91,7372.64320383,0.766713,190,34,17,32,3,3,1,6,3
2272,1981,10526.08,82.42973248,0.007831,190,35,18,33,4,4,2,1,4
2273,1311,11437.25,73.73595075,0.006447,190,36,13,34,5,5,1,2,5
2274,641,12348.42,18240.76496508,1.477174,190,37,14,1,1,6,1,3,6
2275,1971,13259.59,66863.25936006,5.042634,190,38,15,2,2,1,1,4,1
2276,1301,14170.76,78235.1363226,5.520885,190,39,1,3,3,2,1,5,2
2277,631,15081.93,11563.51179609,0.766713,190,40,2,4,4,3,1,6,3
2278,1961,15992.1,125.2341351,0.007831,190,33,3,5,5,4,2,1,4
2279,1291,16903.27,108.97538169,0.006447,190,34,4,6,1,5,1,2,5
2280,621,17814.44,26315.02759256,1.477174,190,35,5,7,2,6,1,3,6
2281,12,7830.7,39510.2901841,5.045563,191,3,24,11,1,1,1,5,1
2282,1349,8741.87,48349.70069153001,5.530819,191,4,19,12,2,2,1,6,2
2283,686,9652.04,7413.934616840002,0.768121,191,5,20,35,3,3,1,1,3
2284,23,10563.21,82.85781924,0.007844,191,6,21,36,4,4,2,2,4
2285,1360,11474.38,74.009751,0.00645,191,7,16,37,5,5,1,3,5
2286,697,12385.55,18270.72986575,1.475165,191,8,17,13,1,6,1,4,6
2287,34,13296.72,67089.43845336,5.045563,191,1,18,14,2,1,1,5,1
2288,1371,14207.89,78581.26796191,5.530819,191,2,13,15,3,2,1,6,2
2289,708,15118.06,11612.49936526,0.768121,191,3,14,16,4,3,1,1,3
2290,45,16029.23,125.73328012,0.007844,191,4,15,17,5,4,2,2,4
2291,1382,16940.4,109.26558,0.00645,191,5,1,18,1,5,1,3,5
2292,719,17851.57,26334.01125905,1.475165,191,6,2,19,2,6,1,4,6
2293,33,7867.83,39725.56273479,5.049113,192,11,27,23,1,1,1,6,1
2294,1377,8778.0,48640.381482,5.541169,192,12,22,24,2,2,1,1,2
2295,721,9689.17,7456.05854425,0.769525,192,13,23,38,3,3,1,2,3
2296,65,10600.34,83.27627104,0.007856,192,14,24,39,4,4,2,3,4
2297,1409,11511.51,74.26075101,0.006451,192,15,19,40,5,5,1,4,5
2298,753,12422.68,18297.75047508,1.472931,192,16,20,25,1,6,1,5,6
2299,97,13333.85,67324.11537505001,5.049113,192,9,21,26,2,1,1,6,1
2300,1441,14244.02,78928.52205938,5.541169,192,10,16,27,3,2,1,1,2
2301,785,15155.19,11662.29758475,0.769525,192,11,17,28,4,3,1,2,3
2302,129,16066.36,126.21732416,0.007856,192,12,18,29,5,4,2,3,4
2303,1473,16977.53,109.52204603,0.006451,192,13,13,30,1,5,1,4,5
2304,817,17888.7,26348.8207797,1.472931,192,14,14,31,2,6,1,5,6
2305,54,7904.96,39945.94464896,5.053276,193,19,30,1,1,1,1,1,1
2306,1405,8815.13,48940.720247,5.5519,193,20,25,2,2,2,1,2,2
2307,756,9726.3,7498.179743399999,0.770918,193,21,26,3,3,3,1,3,3
2308,107,10637.47,83.69561395999999,0.007868,193,22,27,4,4,4,2,4,4
2309,1458,11548.64,74.50027664,0.006451,193,23,22,5,5,5,1,5,5
2310,809,12459.81,18321.91386861,1.470481,193,24,23,6,1,6,1,6,6
2311,160,13370.98,67567.25233048,5.053276,193,17,24,7,2,1,1,1,1
2312,1511,14281.15,79287.516685,5.5519,193,18,19,8,3,2,1,2,2
2313,862,15192.32,11712.03294976,0.770918,193,19,20,9,4,3,1,3,3
2314,213,16103.49,126.70225932,0.007868,193,20,21,10,5,4,2,4,4
2315,1564,17014.66,109.76157166,0.006451,193,21,16,11,1,5,1,5,5
2316,915,17925.83,26359.592424230003,1.470481,193,22,17,12,2,6,1,6,6
2317,75,7941.09,40166.37468687,5.058043,194,27,33,13,1,1,1,2,1
2318,1433,8852.26,49244.927630280006,5.562978,194,28,28,14,2,2,1,3,2
2319,791,9763.43,7540.25793528,0.772296,194,29,29,15,3,3,1,4,3
2320,149,10674.6,84.10517340000001,0.007879,194,30,30,16,4,4,2,5,4
2321,1507,11585.77,74.7282165,0.00645,194,31,25,17,5,5,1,6,5
2322,865,12496.94,18343.30845856,1.467824,194,32,26,18,1,6,1,1,6
2323,223,13407.11,67813.73888573,5.058043,194,25,27,19,2,1,1,2,1
2324,1581,14318.28,79652.27663784001,5.562978,194,26,22,20,3,2,1,3,2
2325,939,15229.45,11761.6433172,0.772296,194,27,23,21,4,3,1,4,3
2326,297,16140.62,127.17194498000002,0.007879,194,28,24,22,5,4,2,5,4
2327,1655,17051.79,109.9840455,0.00645,194,29,19,23,1,5,1,6,5
2328,1013,17962.96,26366.46379904,1.467824,194,30,20,24,2,6,1,1,6
2329,96,7978.22,40396.92712622,5.063401,195,35,36,25,1,1,1,3,1
2330,1461,8889.39,49552.74004491,5.574369,195,36,31,26,2,2,1,4,2
2331,826,9800.56,7582.242446239999,0.773654,195,37,32,27,3,3,1,5,3
2332,191,10711.73,84.50483797,0.007889,195,38,33,28,4,4,2,6,4
2333,1556,11622.9,74.93283629999999,0.006447,195,39,28,29,5,5,1,1,5
2334,921,12533.07,18360.58409097,1.464971,195,40,29,30,1,6,1,2,6
2335,286,13444.24,68073.57826024,5.063401,195,33,30,31,2,1,1,3,1
2336,1651,14355.41,80022.35248629,5.574369,195,34,25,32,3,2,1,4,2
2337,1016,15266.58,11811.05068332,0.773654,195,35,26,33,4,3,1,5,3
2338,381,16177.75,127.62626975,0.007889,195,36,27,34,5,4,2,6,4
2339,1746,17088.92,110.17226723999998,0.006447,195,37,22,1,1,5,1,1,5
2340,1111,17999.09,26368.14487639,1.464971,195,38,23,2,2,6,1,2,6
2341,117,8015.35,40632.4862769,5.069334,196,6,39,6,1,1,1,4,1
2342,1489,8926.52,49863.8531482,5.586035,196,7,34,7,2,2,1,5,2
2343,861,9837.69,7624.07202234,0.774986,196,8,35,8,3,3,1,6,3
2344,233,10748.86,84.89449628000001,0.007898,196,1,36,9,4,4,2,1,4
2345,1605,11659.03,75.13078932,0.006444,196,2,31,10,5,5,1,2,5
2346,977,12570.2,18376.7776264,1.461932,196,3,32,11,1,6,1,3,6
2347,349,13481.37,68341.56730758,5.069334,196,4,33,12,2,1,1,4,1
2348,1721,14392.54,80397.2321789,5.586035,196,5,28,35,3,2,1,5,2
2349,1093,15303.71,11860.16099806,0.774986,196,6,29,36,4,3,1,6,3
2350,465,16214.88,128.06512224,0.007898,196,7,30,37,5,4,2,1,4
2351,1837,17125.05,110.3538222,0.006444,196,8,25,13,1,5,1,2,5
2352,1209,18036.22,26367.72717704,1.461932,196,1,26,14,2,6,1,3,6
2353,138,8052.48,40872.99540096,5.075827,197,14,40,18,1,1,1,5,1
2354,1517,8963.65,50177.96591735,5.597939,197,15,37,19,2,2,1,6,2
2355,896,9874.82,7665.714142979999,0.776289,197,16,38,20,3,3,1,1,3
2356,275,10785.99,85.26325095,0.007905,197,9,39,21,4,4,2,2,4
2357,1654,11696.16,75.31157424,0.006439,197,10,34,22,5,5,1,3,5
2358,1033,12607.33,18390.55181027,1.458719,197,11,35,23,1,6,1,4,6
2359,412,13518.5,68617.5672995,5.075827,197,12,36,24,2,1,1,5,1
2360,1791,14429.67,80776.41245013001,5.597939,197,13,31,38,3,2,1,6,2
2361,1170,15340.84,11908.92534276,0.776289,197,14,32,39,4,3,1,1,3
2362,549,16251.01,128.46423405000002,0.007905,197,15,33,40,5,4,2,2,4
2363,1928,17162.18,110.50727702,0.006439,197,16,28,25,1,5,1,3,5
2364,1307,18073.35,26363.93903865,1.458719,197,9,29,26,2,6,1,4,6
2365,159,8089.61,41118.36317421,5.082861,198,22,10,30,1,1,1,6,1
2366,1545,9000.78,50494.753832760005,5.610042,198,23,11,31,2,2,1,1,2
2367,931,9911.95,7707.106106150001,0.777557,198,24,12,32,3,3,1,2,3
2368,317,10822.12,85.62461344000002,0.007912,198,17,40,33,4,4,2,3,4
2369,1703,11733.29,75.49198786,0.006434,198,18,37,34,5,5,1,4,5
2370,1089,12644.46,18402.02634978,1.455343,198,19,38,1,1,6,1,5,6
2371,475,13555.63,68901.38305743,5.082861,198,20,39,2,2,1,1,6,1
2372,1861,14466.8,81159.3556056,5.610042,198,21,34,3,3,2,1,1,2
2373,1247,15377.97,11957.24821929,0.777557,198,22,35,4,4,3,1,2,3
2374,633,16288.14,128.87176368000002,0.007912,198,23,36,5,5,4,2,3,4
2375,19,17199.31,110.66036054,0.006434,198,24,31,6,1,5,1,4,5
2376,1405,18110.48,26356.96029464,1.455343,198,17,32,7,2,6,1,5,6
2377,180,8126.74,41368.4791971,5.090415,199,30,7,11,1,1,1,1,1
2378,1573,9037.91,50813.89562046,5.622306,199,31,8,12,2,2,1,2,2
2379,966,9948.08,7747.415482799999,0.778785,199,32,9,35,3,3,1,3,3
2380,359,10859.25,85.9835415,0.007918,199,25,10,36,4,4,2,4,4
2381,1752,11770.42,75.64848934000001,0.006427,199,26,11,37,5,5,1,5,5
2382,1145,12681.59,18411.37331221,1.451819,199,27,12,13,1,6,1,6,6
2383,538,13592.76,69192.7893954,5.090415,199,28,40,14,2,1,1,1,1
2384,1931,14503.93,81545.53266258001,5.622306,199,29,37,15,3,2,1,2,2
2385,1324,15414.1,12004.2698685,0.778785,199,30,38,16,4,3,1,3,3
2386,717,16325.27,129.26348786,0.007918,199,31,39,17,5,4,2,4,4
2387,110,17236.44,110.77859988,0.006427,199,32,34,18,1,5,1,5,5
2388,1503,18147.61,26347.04500259,1.451819,199,25,35,19,2,6,1,6,6
2389,201,8163.87,41623.22995116,5.098468,200,38,4,23,1,1,1,2,1
2390,1601,9074.04,51129.402447600005,5.63469,200,39,5,24,2,2,1,3,2
2391,1001,9985.21,7788.1642437,0.77997,200,40,6,38,3,3,1,4,3
2392,401,10896.38,86.32112235999999,0.007922,200,33,7,39,4,4,2,5,4
2393,1801,11807.55,75.79266344999999,0.006419,200,34,8,40,5,5,1,6,5
2394,1201,12718.72,18418.71611776,1.448158,200,35,9,25,1,6,1,1,6
2395,601,13629.89,69491.55800852,5.098468,200,36,10,26,2,1,1,2,1
2396,1,14540.06,81928.7306814,5.63469,200,37,11,27,3,2,1,3,2
2397,1401,15451.23,12051.4958631,0.77997,200,38,12,28,4,3,1,4,3
2398,801,16362.4,129.6229328,0.007922,200,39,40,29,5,4,2,5,4
2399,201,17273.57,110.87904583,0.006419,200,40,37,30,1,5,1,6,5
2400,1601,18184.74,26334.376708920005,1.448158,200,33,38,31,2,6,1,1,6
2401,222,8200.0,41877.3672,5.106996,201,1,1,1,1,1,1,3,1
2402,1629,9111.17,51452.18011018,5.647154,201,2,2,2,2,2,1,4,2
2403,1036,10022.34,7828.51993038,0.781107,201,3,3,3,3,3,1,5,3
2404,443,10933.51,86.65900026000001,0.007926,201,4,4,4,4,4,2,6,4
2405,1850,11844.68,75.9243988,0.00641,201,5,5,5,5,5,1,1,5
2406,1257,12755.85,18424.23084375,1.444375,201,6,6,6,1,6,1,2,6
2407,664,13666.02,69792.30947592,5.106996,201,7,7,7,2,1,1,3,1
2408,71,14577.19,82319.63681725999,5.647154,201,8,8,8,3,2,1,4,2
2409,1478,15488.36,12098.06641452,0.781107,201,1,9,9,4,3,1,5,3
2410,885,16399.53,129.98267478,0.007926,201,2,10,10,5,4,2,6,4
2411,292,17310.7,110.961587,0.00641,201,3,11,11,1,5,1,1,5
2412,1699,18221.87,26319.21348125,1.444375,201,4,12,12,2,6,1,2,6
2413,243,8237.13,42140.93467749,5.115973,202,9,13,13,1,1,1,4,1
2414,1657,9148.3,51776.2401331,5.659657,202,10,14,14,2,2,1,5,2
2415,1071,10059.47,7868.426898769999,0.782191,202,11,15,15,3,3,1,6,3
2416,485,10970.64,86.97523392,0.007928,202,12,1,16,4,4,2,1,4
2417,1899,11881.81,76.043584,0.0064,202,13,2,17,5,5,1,2,5
2418,1313,12792.98,18428.0957953,1.440485,202,14,3,18,1,6,1,3,6
2419,727,13703.15,70104.94541495001,5.115973,202,15,4,19,2,1,1,4,1
2420,141,14614.32,82712.03848824,5.659657,202,16,5,20,3,2,1,5,2
2421,1555,15525.49,12143.89854859,0.782191,202,9,6,21,4,3,1,6,3
2422,969,16436.66,130.30984048,0.007928,202,10,7,22,5,4,2,1,4
2423,383,17347.83,111.026112,0.0064,202,11,8,23,1,5,1,2,5
2424,1797,18258.0,26300.37513,1.440485,202,12,9,24,2,6,1,3,6
2425,264,8274.26,42408.66879898,5.125373,203,17,16,25,1,1,1,5,1
2426,1685,9185.43,52101.21944337,5.672159,203,18,17,26,2,2,1,6,2
2427,1106,10096.6,7907.8388588,0.783218,203,19,18,27,3,3,1,1,3
2428,527,11007.77,87.28060833,0.007929,203,20,13,28,4,4,2,2,4
2429,1948,11918.94,76.15010766,0.006389,203,21,14,29,5,5,1,3,5
2430,1369,12829.11,18429.02934411,1.436501,203,22,15,30,1,6,1,4,6
2431,790,13740.28,70424.06012444,5.125373,203,23,1,31,2,1,1,5,1
2432,211,14651.45,83105.35398055,5.672159,203,24,2,32,3,2,1,6,2
2433,1632,15562.62,12188.92411116,0.783218,203,17,3,33,4,3,1,1,3
2434,1053,16473.79,130.62068091,0.007929,203,18,4,34,5,4,2,2,4
2435,474,17384.96,111.07250944,0.006389,203,19,5,1,1,5,1,3,5
2436,1895,18295.13,26280.97254013,1.436501,203,20,6,2,2,6,1,4,6
2437,285,8311.39,42680.37565213,5.135167,204,25,19,6,1,1,1,6,1
2438,1713,9222.56,52426.72135952,5.684617,204,26,20,7,2,2,1,1,2
2439,1141,10133.73,7946.71906005,0.784185,204,27,21,8,3,3,1,2,3
2440,569,11044.9,87.5750121,0.007929,204,28,16,9,4,4,2,3,4
2441,1997,11955.07,76.23748139,0.006377,204,29,17,10,5,5,1,4,5
2442,1425,12866.24,18430.09109312,1.432438,204,30,18,11,1,6,1,5,6
2443,853,13777.41,70749.30117747,5.135167,204,31,13,12,2,1,1,6,1
2444,281,14688.58,83498.95157386,5.684617,204,32,14,35,3,2,1,1,2
2445,1709,15599.75,12233.08995375,0.784185,204,25,15,36,4,3,1,2,3
2446,1137,16510.92,130.91508467999998,0.007929,204,26,1,37,5,4,2,3,4
2447,565,17421.09,111.09429093,0.006377,204,27,2,13,1,5,1,4,5
2448,1993,18332.26,26259.82584988,1.432438,204,28,3,14,2,6,1,5,6
2449,306,8348.52,42955.84032048,5.145324,205,33,22,18,1,1,1,1,1
2450,1741,9259.69,52752.37985248,5.696992,205,34,23,19,2,2,1,2,2
2451,1176,10170.86,7985.020135680001,0.785088,205,35,24,20,3,3,1,3,3
2452,611,11081.03,87.85040584,0.007928,205,36,19,21,4,4,2,4,4
2453,46,11992.2,76.31836080000001,0.006364,205,37,20,22,5,5,1,5,5
2454,1481,12903.37,18430.05111481,1.428313,205,38,21,23,1,6,1,6,6
2455,916,13814.54,71080.28421096,5.145324,205,39,16,24,2,1,1,1,1
2456,351,14725.71,83892.25206432,5.696992,205,40,17,38,3,2,1,2,2
2457,1786,15636.88,12276.32684544,0.785088,205,33,18,39,4,3,1,3,3
2458,1221,16547.05,131.18501239999998,0.007928,205,34,13,40,5,4,2,4,4
2459,656,17458.22,111.10411208,0.006364,205,35,14,25,1,5,1,5,5
2460,91,18369.39,26237.23853907,1.428313,205,36,15,26,2,6,1,6,6
2461,327,8385.65,43234.86005475,5.155815,206,4,25,30,1,1,1,2,1
2462,1769,9296.82,53077.78591361999,5.709241,206,5,26,31,2,2,1,3,2
2463,1211,10207.99,8022.694124770001,0.785923,206,6,27,32,3,3,1,4,3
2464,653,11118.16,88.111418,0.007925,206,7,22,33,4,4,2,5,4
2465,95,12029.33,76.3862455,0.00635,206,8,23,34,5,5,1,6,5
2466,1537,12940.5,18429.0966105,1.424141,206,1,24,1,1,6,1,1,6
2467,979,13851.67,71416.64796105,5.155815,206,2,19,2,2,1,1,2,1
2468,421,14762.84,84284.61140443999,5.709241,206,3,20,3,3,2,1,3,2
2469,1863,15673.01,12317.77903823,0.785923,206,4,21,4,4,3,1,4,3
2470,1305,16584.18,131.4296265,0.007925,206,5,16,5,5,4,2,5,4
2471,747,17495.35,111.0954725,0.00635,206,6,17,6,1,5,1,6,5
2472,189,18406.52,26213.47979932,1.424141,206,7,18,7,2,6,1,1,6
